ID,Text,Offensive,HateSpeech,Vulgarity,Violence
6762,@USER تهبا كريم من حلال غيرك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6763,@USER استح  وماراح ابلك أعرف انها مزوح,OFF,NOT_HS,NOT_VLG,NOT_VIO
6764,"@USER 

اجل بنصير عفافيش",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6765,@USER وش دخل امك بالسالفه ترا مو كل الناس مثل اهلك ما يمشوا بدون هيئه,OFF,NOT_HS,NOT_VLG,NOT_VIO
6766,@USER استحي على وجه عيب وش الي ياعمري لاهو محرم لك ولاشي الحمدلله الذي عافانا,OFF,NOT_HS,NOT_VLG,NOT_VIO
6767,الي اسمها هلا تقهرر,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6768,@USER حبيبي للأسف اني اقضي وقت الخط بتويتر,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6769,"دايم الكويسين مايكثرون عليهم محاضرات حدهم حدهم محاضره باليوم""م اقصدني طبعا""",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6770,اخخخخخ ليش ماقلتهاا URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6771,قسم بالله متخلفااااااات  URL,OFF,HS6,NOT_VLG,NOT_VIO
6772,@USER هذآ إذا استضفتوا كأس العالم  .. بييك الخبر إن شاء الله : سحب تنظيم مونديال كاس العالم من جطر بسبب دعم الباكستاني حمد للإرهاب  URL,OFF,HS1,NOT_VLG,NOT_VIO
6773,شو هالزمن الريال مستحي والحريم يتغزلن فيه لا حيه ولا مستحه URL,OFF,HS6,NOT_VLG,NOT_VIO
6774,@USER وش كيف صاحي انت الكلام واضح,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6775,"#بايع_الكليجا
لعنت الله عليكم يا ممحونات أقسم بالله من ثلاث سنين حرمت نفسي الجنادريه بسبب العينات الوصخه من ذكور وإناث عزتي للي رباكم",OFF,HS6,NOT_VLG,NOT_VIO
6776,@USER ونعم التربية,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6777,@USER وين وصلتي له وين وانتو صفرر اسيا وين ؟؟؟,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6778,"@USER نابحوا القطريين مايصدقون عاد لازم يرزون اعمارهم وهذاك فاضي يسوي فيديو انزين وبعدين انت شكو فيهم ""يالقططري """,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6779,"اختبار الثقافة ورقي !!!!!!!!!!! 
وبمبنى 4 أو8 !!!!!!!",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6780,@USER قليلا من الحياء ياناس,OFF,NOT_HS,NOT_VLG,NOT_VIO
6781,الهندي قاعد يثبت لكفيله إن الخروف صار صديقه حتى ما يذبحه  URL,OFF,HS1,NOT_VLG,NOT_VIO
6782,@USER انت وانتهينا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6783,"RT @USER .

ضع تحت قدميك كل كلام مبغضيك وستعلوا لتدوسهم ب 

.",OFF,NOT_HS,NOT_VLG,NOT_VIO
6784,منظرهم مقرف لابعد حد URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
6785,@USER تهبين تضبطينه حتى لو تطلقنا عيب تحبينه من وراي☹️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6786,@USER امال ايه يعني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6787,"RT @USER #اصدقا_الوناسه_وينهم

الأصدقاء في هذا الزمن هذاااا .. 

٩٩ في مئة منهم .. 

فقط للمصلحة ..

للأسف .. 

 #الكووره_للعيال",OFF,NOT_HS,NOT_VLG,NOT_VIO
6788,@USER والله يبغالك كوع ع خشتك عشان تعرف تعثرب فيه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6789,"#بايع_الكليجا

قسم با الله عيبييييييييب الي قاعد يصير ضحكتو علينا العالم ياشباب خاقين مع وحده يا بنات خاقات على واحد مالكم اي هدف با الحياة",OFF,HS6,NOT_VLG,NOT_VIO
6790,شفيني اقوم من النوم متنرفز ومنغث,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6791,فيه ناس عندها فوبيا إنها خايفة تكون تقيلة على الـ قدامها مش تناكة والله,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6792,يارب زوجني  #داليا_مبارك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6793,"‍♀️
ياعزيزتي ياصخلة
والله العظيم ان العلك وطقطقته الي تسوينها
تفقدك أنوثتك واحترام الغير لك
جعلك تشرقين بالعلكة ونرتاح منك 
،،،
عيب جعلكن ماتكثرن",OFF,HS6,NOT_VLG,NOT_VIO
6794,@USER قلبي يبقى للحب الاولي ي اولي️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6795,مخرررج عساااه يتكسر حوض السمج ماالك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6796,"صداقة وعشرة نشأت بينهما،،،،،
حراااااام تذبحووووه :
        URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6797,@USER انت شكل للسانك طويل ومااتحترم اهلها ولا تحترمها ( اعوذ بالله,OFF,NOT_HS,NOT_VLG,NOT_VIO
6798,مساكي سعاده قلبي شفتي الخيانه والقذاره ...المهم ان الممثل الفاشل ده كان عامل برنامج اسمه المخبر علي قناه أون وعامل فيها مع البلد ... وللعلم هو ينارجي برضو بلاعه الخيانه اللي طفحت بمصر URL,OFF,HS3,NOT_VLG,NOT_VIO
6799,#بايع_الكليجا اوفر وضعكم وثانيا اللي يسبون السعوديات ما نسينا ام غمزة فسدوا حلقكم مسوين نفسكم طالعين منها.,OFF,NOT_HS,NOT_VLG,NOT_VIO
6800,@USER اسكتي لايجون القصيم ويشفوني تراني متوتر,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6801,@USER مافيه ذاك الجمال بس البنات يحبون يبالغون,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6802,@USER انا توقعته يبيع عليهم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6803,"RT @USER زين ما طاح الوزار 
 URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6804,RT @USER هاتي رقمُه و انا هصالحكم علي بعض URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6805,@USER سحب عليييه؟  الريال توه بتنزل دمعته  لماذا هااذا التصرف ياريكي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6806,للليييييييييششششششش ي ززززفت  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
6807,@USER هيدي مش مقدمة نشرة أخبار ... هيدي مؤخرة نشرة أخبار قد ما فيها أكل,OFF,NOT_HS,NOT_VLG,NOT_VIO
6808,طبعاً أنا ما أأيد الخفّه اللي سووها بعض البنات والتصوير للرجال، بس سبحان الله ماتعرفون الاحكام والدين يالشباب إلا إذا جاء الشي مننا  ربي أمر بغض البصر من الجنسين لذلك لاتحلل لك وتحرم على غيرك  وصل!  #بايع_الكليجا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6809,يحول ذالحريم ماكنهن شايفات خير خلاص عاد ليه كذا لهدرجه يعنانون من قحط الجمال والله مصيبه ويله بكره يجينا خبر جايه مرض من عيون هالحريم اللهم اني استغفرك بس #بايع_الكليجا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6810,صباح الكسل والفشل  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6811,ايهه يقلبي يمسك شفتي انك دايما ان ماي مايند URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6812,"@USER للأسف أناس كثر يحافظون في بيوتهم وخارجهايفعلون الأفاعيل
غيرمكترثين بالأدب النبوي
فأنانية
وقذارة
ولامبالاة
كراهية لكل جميل
وحقد
وجهل مطبق",OFF,NOT_HS,NOT_VLG,NOT_VIO
6813,الله يلعنك يا مكمان انت وأفكارك اللي تقهر,OFF,NOT_HS,NOT_VLG,NOT_VIO
6814,#بايع_الكليجا منظر البنات وهن متجمعات حوله منظر مقزز  اعوذ بالله ماتدري الانثى ان عزها بعفتها وكبريائها وعدم الالتفات لأي احد,OFF,HS6,NOT_VLG,NOT_VIO
6815,"#بايع_الكليجا 

لازم يعجلون علينا ب قوانين التحرش هالنويقصات اشغلونا وين مانروووح",OFF,HS6,NOT_VLG,NOT_VIO
6816,ماركي صحابك اللي موالف تجوز معاهم كامل المغامرات ديالك  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6817,"@USER سؤال
هل إلي صار مع إيفانكا ولا غيرها يمثل الشباب السعودي؟؟

ورب الكون صرنا مضحكه للعالم
كل يومين طالع هاشتاق ضد البنات
وبعدها بيومين يردون بهاشتاق ضد الشباب

المسأله صارت صوره عند الغالبيه إن شباب وبنات السعوديه أخلاقهم وكله بسببنا",OFF,HS6,NOT_VLG,NOT_VIO
6818,"RT @USER فحل يتجسس ع الخادمه تنظف عاريه يغويها و يشق كسها
 الفليم كامل هنا

URL الفليم كامل هنا

ht…",OFF,NOT_HS,VLG,NOT_VIO
6819,RT @USER رغم كرهي لفكرة ( السلطه على اخلاق الناس ) لكن الوضع عندنا فعلاً فعلاً يحتاج هيئة تظبط المراهقات والعجز المم......!  عيييييب ا…,OFF,HS6,NOT_VLG,NOT_VIO
6820,@USER لا تستخدمو غوغو,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6821,@USER انششهد ي البششع..,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6822,@USER و الله عن جد قرف,OFF,NOT_HS,NOT_VLG,NOT_VIO
6823,تقولي مدام زعلانه علي للحين تحبيني؟ يعمي ابي الفكه منج وبس...,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6824,"RT @USER صباحكم سعادة لمن استنشق رائحة ..
#القهوه
هي سيدة الأوقات ..
تعرف كيف تعاقب عشاقها إذا نسوها .. 
تعلم القهوة كيف تغير…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6825,يلعنم النشبة URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
6826,طيب مزيون ماشاء الله؟؟ بس اوفر اللي تسوونه   #بايع_الكليجا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6827,@USER ادعمكم ببعري  وقسم بالله حسافه فيكم  آه آه آه ياخسارة عمري الي راح في تشجيعك وموازرتك.  الباطن الباطن رايح جاي  نعنبوكم استحو كيف تبون الناس تدعمكم شوري عليكم امسحو التغريده المثبته,OFF,HS3,NOT_VLG,NOT_VIO
6828,مادري ليه دايم يخلون بالور يدخل بالاخير في المباريات,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6829,@USER خللااااااااص تكفون لاتنشرون صوره,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6830,@USER بعد ماطلع زين,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6831,@USER انت شايف لحيتك اللي خلصت الصبغه عليها؟؟ كلك على بعضك تجيب الزوووووعههه,OFF,NOT_HS,NOT_VLG,NOT_VIO
6832,@USER و تجيك وحده مريضه مثل ذي و شبيهاتها يقولون نحن ضد القياده و القياده حرام و يحرمون على كيفهم ناس متخلفه بشكل فضيع,OFF,HS6,NOT_VLG,NOT_VIO
6833,والله ياهو غباااار,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6834,"السعوديين مافي كرامه  تاق قطري عادي راز ويهه "" ابي اصير رفيجكم  "" اذذذذذذذلف  #الا_النمران_يالخرفان",OFF,HS1,NOT_VLG,NOT_VIO
6835,@USER إيتنح إلهم ومتنك علينا ليش؟ يعني لأن إمه انكليزية يعتبر نفسه احسن من البقية؟  URL,OFF,HS1,NOT_VLG,NOT_VIO
6836,RT @USER #بايع_الكليجا هذولاالبنات اللي يصورونه مافيهم خجل |.طيب واللي معاهم من الرجال ما ينكرو تصرفاتهم,OFF,HS6,NOT_VLG,NOT_VIO
6837,"@USER اكيد ذا انا دائما اترفه عنه
لان تربيته باينه فيه ماشاء الله
واخلاقه 
واعتقد انه اجنبي وليس مجنس",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6838,@USER قلبيييييي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6839,"سؤال!!
 البنات الى بتحط حظظات فى رجليها بحس إن هى زى الحنطور والله",OFF,HS6,NOT_VLG,NOT_VIO
6840,@USER يا اخي ارحمني يا اخي ارحمني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6841,RT @USER ف بنات بتعمل حركات جدعه مبتجيش من اتخن شنبات,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6842,"عذرا سوريا، جميعنا خونة، كل ما بمقدورنا فعله هو الضغط على هذا الزر تعبيرا عن الغضب.
#يا_للعار 
#الغوطه_الشرقيه",OFF,HS1,NOT_VLG,NOT_VIO
6843,@USER هين بوريك بعلم تورغي عليك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6844,#بايع_الكليجا أبغى افهم شي واحد يعني وش وشً اخر حبة خلاص بتموتون ارفعوا علومكم الله يأخذكم تافهات عيب عيب,OFF,NOT_HS,NOT_VLG,NOT_VIO
6845,@USER ليش تتعبين نفسك في الدراسه ريحي احسن لك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6846,"@USER 
روحي هناك هذا جزاتي",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6847,@USER كفايه. متبقيش. طماعه.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6848,هوا ترم زباله انا عارف,OFF,NOT_HS,NOT_VLG,NOT_VIO
6849,الله ينصرها والله تبكي من قلب وهالرجال لاهو مخليها تطلب رزقها ولاهو صارف عليها ع كلامها عنده خير بعد  #مهجوره_اربع_سنه_اريد_فك_قيودي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6850,@USER خياس,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6851,@USER متى تنقرض عيناتك,OFF,NOT_HS,NOT_VLG,NOT_VIO
6852,@USER يمممه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6853,"زي الوضع اللي صار مع الصخله فوز الفهد والصخله الثانيه شيلاء سبت
شعب مشفوح من الاخر ، حلو ما اعترضنا بس تو متش اللي يصير URL",OFF,HS1,NOT_VLG,NOT_VIO
6854,"@USER طريقه لتشبيك بسلوب قديم  احب اقولكك كل زق 
ولا تنسى تودي اختك خليها تتغزل في الرجال 
ليت فيه فيس يتفل تفله بحجم وجهكك",OFF,NOT_HS,NOT_VLG,NOT_VIO
6855,هتوحشني URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6856,"#بايع_الكليجا
•

يُـقال ان الحيـاء انتحـر لدى بعـض النسـاء  . 
والبعض مجرد اثبات لصحة العباره",OFF,HS6,NOT_VLG,NOT_VIO
6857,@USER الملك يملك كل المقاعد واللذين يجلسون عليها هم دميه ليس إلا! كفانا خداع URL,OFF,HS5,NOT_VLG,NOT_VIO
6858,"ـ
يقولها انتي الوحيده بقلبي، وهو قلبه مثل باب المول كل ماتجي بنت يفتح لحاله  ☹",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6859,@USER اهى جاتلى انا ومش عارفه افتح كتاب..ويالنسبة للحقيره فهى ضايعه وبتنسى كل حاجه حاليا وتلاقيها نسيتك دلوقتى..ايه ده مريم عامله ايه وحشتينى وحشتينى وحشتينى,OFF,NOT_HS,NOT_VLG,NOT_VIO
6860,@USER ليشش شايفناا انت ووجهكك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6861,@USER شوفك ثور وجري جدامه وجرب حظك ‍♀️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6862,@USER بعد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6863,أبغى اكتب تعليق او تعليقات على فضيلة و بناتها بس اذا كتبت ماراح أوقف,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6864,@USER ماسودان غيرك والله,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6865,العربي  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6866,شالفايده مودل وغرورج كثر شعر اباطج,OFF,NOT_HS,NOT_VLG,NOT_VIO
6867,عُدنا والعودُ أحمد .. أهلًا بألم الاذان اللي يجي في بداية ونهاية الشتاء,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6868,ياكرهي للمزح اللي كذا URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6869,احلى اقتحام مع القائد برلين☹️☹️ URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6870,@USER أنا الرجال الواحد إلى كنت مع كرباج,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6871,@USER كله منك انت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6872,"#بايع_الكليجا

لا تعليييق  URL",OFF,NOT_HS,NOT_VLG,NOT_VIO
6873,@USER كبار الشخصيات بتحصلي ف الاودي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6874,استودعتكم الله دعواتكم اغتصب الاختبارر,OFF,NOT_HS,NOT_VLG,NOT_VIO
6875,"غرد بفيديو  

 URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6876,@USER اشهد انش صادقه وش ذا الانحطاط,OFF,NOT_HS,NOT_VLG,NOT_VIO
6877,@USER قررت اكون مخرج على الطريقه الهنديه واخرج فيلم عن اوضاع اليمن,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6878,@USER البند ال 6 انا أؤيده وبقوووه الا المساس بالسياده  وملف #الأزمة_الخليجية  موجود في درج مكتب ترامب بس امريكا تماطل بالصلح لمصلحتها من أمريين اولاً تفكك الخليج وثانياً حلّب اموال الخليج  .. يعني نقدر نقول لعبتها صح وضرب عصفورين بحجر,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6879,@USER ماقدرت اكمل الفديو يعني هو مسوي انو يجلد ذحين؟؟؟؟,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6880,"RT @USER بالله احد يشوف لنا طريق  للنهائي..
مع العلم ان اخر مباراه فازوا فيها كانت بضربات الحظ..",OFF,HS3,NOT_VLG,NOT_VIO
6881,@USER فاكر انت الموقف,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6882,@USER هذا ويش,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6883,كمية قذف مو طبيعية لا من راعي التويتة ولا من الرجال اللي يعلقون تحت  الله يشفيهم بس عاطين السالفة اكبر من حجمها  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
6884,"#بايع_الكليجا

واخزياه عيب عليكم والله يابنات",OFF,HS6,NOT_VLG,NOT_VIO
6885,"لا بوكن ولا بو من جمعكن يالفاسدات فين الجمال في الموضوع والله البنت المتربية زين ماتقدر ترفع عينها بالرجال وتكلمه 
#بايع_الكليجا URL",OFF,HS6,NOT_VLG,NOT_VIO
6886,كففف اذا فكرت اخرم اذوني مره ثانيه ،، لي ٨ شهور وللحين كل م فصخت الحلق انزف,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6887,"قققققققققررررفف
انسحب من فريقكم الخفيف انا ماوكلي 
 URL",OFF,HS3,NOT_VLG,NOT_VIO
6888,اطول شهر فى السنه عند الموظفين URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6889,@USER يالله يالحسد كان من صباح الله,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6890,@USER من عمايلك السودا اكيد ماقي براسك تعال اكويك عشان تبقى نص اصلع ونص فيه شعر والناس تشاور عليك وتقول العبيط اهوه,OFF,NOT_HS,NOT_VLG,VIO
6891,@USER هذا الي فالحين فيه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6892,RT @USER هههههههههههههههههههههههههههههههههههههه URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6893,شووو بغار من ها الحركه  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6894,"#داليا_مبارك

متقمصه دور الامريكيه",OFF,NOT_HS,NOT_VLG,NOT_VIO
6895,"@USER خلو هذا ببالكم اي قمة ستصل لها فرقكم ستجد اثار اقدام اكسو
فالعالمية ليست امريكا و الجوائز ليست بيليبورد URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6896,@USER ايهه كثييييير وماعندهم شيء غير تهريج,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6897,URL عبروا عن اشتياقكم وحبكم ☔️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6898,"RT @USER شكل #البنت لما يتقدم لها خطاب


 URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6899,ياربي عليها صبّرني يارب . URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6900,اففف اكرهني و بس يجي الدوام ما اقدر أقوم من النوم ولا الكومباك أنصرع اذا فاتني  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6901,"احب أطمن الfans اني فطرت نص جبنة جودة سايحة و نص جبنة بيضة بالطماطم و كباية شاي بلبن!
و احب اطمنهم اكتر اني اخدت خافض الحرارة و المضاد الحيوي و دوا الكحة و دوا البرد!
تصبحوا علي خير",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6902,فهاوتي مالها حل,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6903,"#بايع_الكليجا
وصلنا لزمن انعدم فيه الحياء البنات صارو مايشوفون احد بعينهم لاحياء ولاخجل ومجهرة بالمعصية عيني عينك تصوير واغاني وقلة حياء حتى وان كان وسيم وجميل هذا مايشفعلك الي تسوينه من قلة حياء وتصوير لاتجلسون تتعذرولنا بنت ترامب وخرابيط صدق من قال ناقصات عقلٍ ودين",OFF,HS6,NOT_VLG,NOT_VIO
6904,@USER انفضخ قلبي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6905,RT @USER هههههههههههههههههههههههههه ضغطو عدوينك مع هالصوره,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6906,@USER مات الحيا الله المستعان,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6907,@USER مرررره,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6908,يلعن ده يوم,OFF,NOT_HS,NOT_VLG,NOT_VIO
6909,الي بصراحه تتهيت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6910,@USER انقهرت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6911,"#بايع_الكليجا 
 ؟ أشوفه عادي شاب سعودي وسيم ومسلم ؟أستغرب من الضجه الي صايره !علئ أتفهـ شي شهره ولا علئ أتفهـ شي لازم ضجه !!
أشبكم؟؟تاق وليل ترا ماله داعـي أرتـقوا شـوي",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6912,@USER احلفي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6913,@USER يتوقعون انتاج نتفليكس بيكون مثل انتاج القنوات العربية,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6914,"RT @USER يا جبان 
URL",OFF,NOT_HS,NOT_VLG,NOT_VIO
6915,RT @USER ترحيل وسحب كفيلهمانت ياي حافي تسترزأ ..احترم مكان رزأك ،بس فاكر نفسه بالغيط URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
6916,RT @USER هلا ابووووووووي ابووس هالجمال,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6917,"@USER 7 سنوات عشان اعتذر لضحيته قبل لا يموت ؟! هههه زين عيل ..
بسم الله  ..نبدا بمنوه؟!",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6918,رجعنا لشعور المخ المختنق,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6919,"RT @USER #رسالة_السيسي_بالزي_العسكري
نحن مع السيسى
      نتحدى التحدى URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6920,"@USER عقبال مانشوفك معانا بالمدرج 
قول امين",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6921,@USER وجع بلا وجع غرقتني سعابيل صرت اتلزق,OFF,NOT_HS,NOT_VLG,NOT_VIO
6922,"@USER من أمن العقوبة اساء الأدب 
وين رجال الأمن ولا مايجري التدخل الا اذا كان المتحرش رجل المفروض بزماننا هذا 
حتى المرأة تتعاقب على مثل هذه التجاوزات الرجل استحى وهم صياح وضحك ومغازل",OFF,NOT_HS,NOT_VLG,NOT_VIO
6923,@USER من جد استغفر الله الحمد لله الذي عافانا مما ابتلاهم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6924,"بالمناسبة 
مورينهو مدرب جبان
لوكاكو he is big he is black he is leading our attack بعلوقية 
سمالينج بني ادم ب راس كلب
لينجارد حسبي الله ونعم والوكيل",OFF,NOT_HS,NOT_VLG,NOT_VIO
6925,"يالله كويس الله يرزقه
اجل لو تم التخلي عن الباعه في البوفيهات والمخابز وغيرها ووظفوا مثل هذا؟
تتوقعون مين اكثر ناس بتشتري منهم #بائع_الكليجا",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6926,"#بايع_الكليجا
وش هالجيل الفاسد  ويقولون ليه كثر الطلاق مافي تربيه ، ترى شي مخزي الي قاعد يصير",OFF,HS5,NOT_VLG,NOT_VIO
6927,@USER طيب وش اسوي انا وحظي ☻ URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6928,@USER خليه بقى مهو بيتعاكس مش فاضى  انا حزينه حزينه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6929,"في ناس لما يتكلمون عن الحب و الإخلاص
 ودّك تقوله أنت بالذات لا تتّكلم .",OFF,NOT_HS,NOT_VLG,NOT_VIO
6930,@USER كل زق ي متخلف,OFF,NOT_HS,NOT_VLG,NOT_VIO
6931,@USER شات تعب قلبي غبار,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6932,والله ي ترند السعوديه كمية ققرففف.,OFF,HS1,NOT_VLG,NOT_VIO
6933,RT @USER تم  لمجموعتك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6934,@USER شكلك مع الجماعة الخاقين,OFF,NOT_HS,NOT_VLG,NOT_VIO
6935,@USER +الغبيييييييّه,OFF,NOT_HS,NOT_VLG,NOT_VIO
6936,تو متش اهدا من كذا #بايع_الكليجا URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6937,ذولي بالذات ذبحووني ذبحووونييي شهذا الجمااال نننعععمممم خخخييييررررر  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6938,زكمممممه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6939,@USER الحمدالله ع تربيتنا بس,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6940,عـن  #ووجع  آلچووگـرر  لمـآآ  قآآلـ  #ومـسـيررگگـ  وآنتي  في  حضـن  جووزگـ  #تنطـقي__آسـمـي  علي  #سـهہووهہ`ة,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6941,ابي اعلق طيب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6942,"@USER رجع الريال احسللك 
ترى بتشوف شي",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6943,@USER في عينك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6944,"#بايع_الكليجا
وش تحسين بوه انتي اللي تصورينه فيديو ومشغله اغنيه
طيب مب هامك شي!
ونظراته لك انا استحيت وانا مالي دخل كأنه يقول عيب يابنت",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
6945,@USER عنفتني نفسياً,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
