ID,Text,Offensive,HateSpeech,Vulgarity,Violence,translated_tweet
9802,@USER مو دوووووووووووووووووم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Mooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
9803,@USER وووووييييعععع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Woooowwww
9804,#حفر_الباطن عم نندفن بالغبار,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,#Hafar_Al-Batin We are being buried in dust
9805,RT @USER دايم المُزز يحبون الشينين والشينين ياخذون مُزز وانا الي ابيهم مهم قبالي والي مابيهم دايم في وجهي,OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER The ugly ones always love the ugly ones, and the ugly ones take the ugly ones, and the one who wants them is important to me, and the one who doesn’t want them is always in my face"
9806,"@USER بعدين كيف يا جحش يا مرتد يا كافر يا بن 16  تفتخر في بلد ""التوحيد"" اللي هي مملكة إل سلول واللي انت تعتبر احد ممتلكات ال سلول ،،",OFF,HS1,NOT_VLG,NOT_VIO,"@USER Then how can you, you fool, apostate, infidel, son of 16, boast about the country of “monotheism,” which is the Kingdom of Al Saud, and which you consider one of the possessions of Al Saud?"
9807,RT @USER  يعني انا اللي جايه اتفسح انا بصراحه بعد ما أفوز راح اعزمكم عندي في بيتي في باريس راحه واستجمام وضيوف كرام…,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER So I'm the one who came to have fun. Honestly, after I win, I'll invite you to my house in Paris for relaxation and fun, as honorable guests..."
9808,@USER طيب وخري من قدامي بقوم اشوف شي اكله جوعتيني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Okay, get out of my sight. I'm going to go find something to eat. You've made me hungry."
9809,@USER الظاهر هيك و الامر انو ما فيه مشهد ليافباه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER It seems that way, but the thing is that there is no scene for him"
9810,@USER كين كورسو يا محمد.. و الحاجة... حرام عليك دا انت قطة مطلعتكش و منزلتهاش من ع السلم يا فاجر ورجعت تاخدنا نمشيلك القطة,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Ken Corso, Muhammad... and the thing... Shame on you, you are a cat that didn't lift you up or bring you down the stairs, you wicked man, and you came back to take us to walk the cat to you"
9811,@USER واحنا من امتي بنسأل الاسئلة دي طالما الموضوع يخص المسلمين,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Since when do we ask these questions as long as the topic concerns Muslims?
9812,RT @USER ديوث مع اخته الصغيره بطاحي وتطلب من اخوها يحط تفال بخرقها  URL,OFF,NOT_HS,VLG,NOT_VIO,"RT @USER A cuckold with his little sister, who is lying and asks her brother to put a fortune on her pussy URL"
9813,@USER يع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER
9814,@USER البايره اللي ترضى ع نفسها انتي اللي بديتي وتصررخين تعدد وتعدد لهالدرجه بقره ماتتحملين يعني,OFF,HS6,NOT_VLG,NOT_VIO,"@USER The one who is satisfied with herself is you who started and screamed polygamy and polygamy to this degree, you are a cow who cannot bear it, I mean"
9815,@USER ييييييييييييييييع ، ياربي ع ثقاله دمه مسوي فيها جلادددد,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Oh my God, he is so dull, he is acting like a fighter"
9816,@USER عطني بلوك بالله,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER block me please
9817,الكلب حيوان وفى جدااا لصاحبه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,The dog is a very loyal animal to its owner
9818,تبي تستفزني قولي اسكت . URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"If you want to provoke me, just tell me to be quiet. URL"
9819,@USER شكلك ناوية  ابعدي عني بالطيب,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER It looks like you intend to leave me alone
9820,@USER يارب تموت انت الا اكسو ياحيوان,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER I hope you die, you animal, EXO"
9821,@USER شكله منومه مغناطيسيا  وش ذا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER He looks hypnotized. What is this?
9822,@USER يييييييععععععععع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Yaaaayyyy
9823,والله إنكم ماتستحون على وجيهكم  ولا فيكم ذره حيّاء قليلات أدب بالين الرجال مكانه الله لا يبلانا  #بايع_الكليجا,OFF,NOT_HS,NOT_VLG,NOT_VIO,"By God, you have no shame, nor an ounce of modesty in you. You are ill-mannered, and men have no place in it. May God not test us. #Baie_al-Klijah"
9824,الي خايف منه يسوو له شيله☝#بايع_الكليجا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Whoever is afraid of him, let them sue him. #Klijah_seller"
9825,@USER يابنى كله كوم ويوم ما كنت هخبطك بالعربيه كوم تاني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER My son, it's all one thing, and the day I was going to hit you with the car is another thing"
9826,مين احلا من مين بالظبط. URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Who is prettier than who exactly. URL
9827,@USER صدقني لحوج من نوع هي جنوبيه هي فاتنه  لازم تنتبه منهم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Believe me, she is a Southern woman, she is a seductress, you have to be careful of them"
9828,ابننن الكلبببب مادري الشيعه بايقين حلال امك  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,"Son of a dog, I don't know if the Shiites are permissible for your mother. URL"
9829,@USER موجة غبار قوية على القصيم عنيزة يالله رحمك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER A strong dust wave over Qassim and Unaizah. May God have mercy on you.
9830,"@USER وش رائيك اطلب تاكسي محل تواجدك واجلس بجنبك وانفذ لك 
سلامات محتاج ثقافة للاسهم",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER What do you think about ordering a taxi to your location, sitting next to you and I will take it for you. By the way, I need stock education."
9831,@USER أوجع مافي الحب : أكبر وجع وعائق بين المحبين العادات والتقاليد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER The most painful thing about love: The biggest pain and obstacle between lovers are customs and traditions.
9832,"RT @USER مع أني اتحادي ولا أحب #الاهلي لكن كلمة حقّ #الاهلي انظلم كثيرآ و #الهلال استفاد من قرارات غريبة ومريبة حتى تصدّر 
دوري تم ت…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Even though I am an Ittihad fan and I don't like #AlAhly, but let's be honest, #AlAhly was wronged a lot and #AlHilal benefited from strange and suspicious decisions until it topped the league."
9833,"RT @USER مريم معك حق من زعل ماشاركت بشي لانه كل مااقول خف الحزن برجعو بفكروني
بس ضحكت لما حكيتي محتاجي…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Maryam, you're right. I'm upset that you didn't share anything because every time I say the sadness has subsided, they remind me of you again. But I laughed when you said you need..."
9834,كل  شوي ينابح في منشن الخنزيره وهمي واتحدى انه يكون كويتي اساساً . @USER  URL,OFF,HS1,NOT_VLG,NOT_VIO,"Every now and then he barks at the imaginary pig's mention, and I challenge him to be Kuwaiti in the first place. @USER URL"
9835,#بايع_الكليجا الله يفشلكم يابنات والله لو انه توم كروز عاد الحين القصمان يشوفون انفسهم .,OFF,HS6,NOT_VLG,NOT_VIO,"#Baie_Al_Klijah May God make you fail, girls. By God, if Tom Cruise were back now, the people of Qassim would see themselves."
9836,@USER عبدة الذكور سنة اولى نسوية,OFF,HS6,NOT_VLG,NOT_VIO,@USER Male Slave First Year Feminist
9837,@USER ويومي اقولك امس تعش وتعيي ليييه ؟؟؟,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I tell you every day why did you have dinner and get tired?
9838,مسوي رومنسي  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Romantic URL
9839,"RT @USER الواحد عامل دماغ #برد
انما ايييه اخير حلاااوه",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER One is acting like he has a #cold head
But finally, it's delicious"
9840,"RT @USER #سوار_شعيب 
شكرا شعيب لنك فضحت عقليت اكبر فئه بالمجتمع السعودي",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER #Suwar_Shuaib
Thank you, Shuaib, for exposing the mentality of the largest group in Saudi society."
9841,"رخيصات . لو قالوا لي خذهم كلهم بمهر ريال واحد ما خذيتهم 
وش هالرخص 
 #بايع_الكليجا",OFF,HS6,NOT_VLG,NOT_VIO,"Cheap. If they told me to take them all for one riyal, I wouldn't take them.
What is this cheapness?
#Klijah_seller"
9842,"RT @USER مشكلة أهلي !
إذا مرضت و مسكت جوالي .
قالوا هاه وين المرض؟؟
- ترى هو مرض مو شلل",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER My family's problem!
If I get sick and grab my phone.
They say, ""Hey, where's the sickness?""
- It's a sickness, not paralysis."
9843,@USER المؤمن يقول استغفرالله من كل ذنب يستغفرون من الذنب وانت تقول عشقته لهدرجه وصل الاستهزاء بالدين والله بعذرهم اللي يسبونك بالمجالس مالومهم والله شتان بين الرجل اللي يرفع الراس بكل مكان مثل صالح الشيحي وبين الث .. حماد الشيحي,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER The believer says I seek forgiveness from God for every sin. They seek forgiveness for sin, and you say you loved him to the point of mocking religion. By God, I excuse those who insult you in gatherings. I do not blame them. By God, there is a difference between a man who raises one’s head in every place, like Saleh Al-Shihi, and the... Hamad Al-Shihi."
9844,@USER وجاك مدرعم مصدق ههههههههههههههههههههههههههههههههههههه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER And Jack is a certified believer hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha
9845,- شاحن متنقل بأسرع وقت ممكن,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,- Portable charger as soon as possible
9846,"@USER يابن الحلال هذا زبال ويخسي يكون هلالي 
وحتى لو اي علامي هلالي يقول هذا الرأي التافه 
بنشخ على راسه هو ورأيه",OFF,HS5,NOT_VLG,NOT_VIO,"@USER You son of a bitch, he's trash and it's shameful that he's a Hilali. Even if any Hilali scholar says this stupid opinion, I'll slap him and his opinion on the head."
9847,خمممق,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Khammm
9848,@USER يمكن اترفع عندها الضغط وعطتها هالابتسامه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Her blood pressure might have risen and she gave me this smile
9849,"@USER اممممماا

والله انه كفو",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Ummmmmm

By God, he is worthy"
9850,"الجو برد يبنتي البسي بكم 
وايه جزمة اخويا دي URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"The weather is cold, my daughter. Wear your sleeves. What are these boots, my brother? URL"
9851,يارب.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Oh, Lord."
9852,@USER وش فيك مستشر,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER What's wrong with you?
9853,"RT @USER #بايع_الكليجا

الله يرحم ايام ايفانكا وايام حليمه بولند ورؤى الصبان وغيرهم كثير 

الصراحه فيه مجموعه كبيره من الشباب والبنات ي…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER #Baie_Al_Klijah

May God have mercy on the days of Ivanka, Halima Boland, Rowa Al-Sabban, and many others.

Honestly, there is a large group of young men and women who…"
9854,@USER الله يسامح شريفة الى حطتكم تحت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER May God forgive Sherifa for putting you under pressure.
9855,@USER تموتى أنتى وتحطى كلمه مقاول فى أى جمله مفيده وخلاص,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You die and put the word contractor in any useful sentence and that's it
9856,"من الاشياء المقززه البنت تتابع كورة 

 #الكووره_للعيال",OFF,HS6,NOT_VLG,NOT_VIO,"One of the disgusting things is when a girl watches football.

#football_for_kids"
9857,"#بايع_الكليجا
اقسم بالله تفشلوووون م عمركم شفتوا مز ولا شسالفتكم ي همج",OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al-Klija
I swear to God you will fail. You have never seen anything like this before, you savages."
9858,"#بايع_الكليجا
اللهم لاتواخذنا بما فعله السفهاء منا",OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al-Klija
O Allah, do not hold us accountable for what the foolish among us have done."
9859,أنام تتكلمون بالقصيمي وأصحى وبرضوا مازلتوا تتكلمون فيه.. تكفوووون وع خلااااص,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"I go to sleep and you are still speaking in Al-Qassim, and I wake up and you are still speaking it. Please, enough."
9860,@USER دامه مو قد الزواج حلال فيه يدفع ماوراه ودونه ، الفلوس يقدر يعوضها لاكن البنت اللي فقدته مايتعوض,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER As long as he is not up for marriage, it is permissible for him to pay whatever is required of him. Money can compensate for him, but the girl he lost cannot be compensated for."
9861,يتصرفوا يتصرفوا اهم حاجه يخبوها URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"They act, they act, the most important thing they hide is the URL"
9862,@USER المهم تراعي ربنا فيها وبلاشششششش رياضه خارجيه يوم الخميس مفهوم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER The important thing is to fear God in it and no outdoor exercise on Thursdays. Understood?
9863,اعوذ بالله ،، اشوف ف هالتاق كمية حسد ع المعلم وعلى راتبه ،، والمفروض المعلم ياخذ راتب اعلى من اللي ياخذه الحين ،،لولا المعلم ما كان فيه الطيار والمهندس وووو ... كفاكم حسد . ولو تعلمون مافي التعليم من نكد لكرهتموه .. هيا شيل ودي  #تضرر_معلمي_من_حذف_رغباتهم,OFF,NOT_HS,NOT_VLG,NOT_VIO,"I seek refuge in Allah, I see in this tag a lot of envy of the teacher and his salary. The teacher is supposed to receive a higher salary than what he receives now. If it weren't for the teacher, there wouldn't be any pilots or engineers, etc. Enough of your envy. If you knew that there is no misery in education, you would hate it. Come on, remove this wish. #My_teachers_were_harmed_by_deleting_their_desires"
9864,"#بايع_الكليجا
خلاص ازعجتونا فيه درينا انكم خاقين عليه خقق عليك جني انتي وياهه ☻
الله لاتبلانا بس",OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al_Klijah
Enough with him, you've annoyed us. We know you're worried about him. May God punish you and him. ☻
May God not test us."
9865,@USER ي ما شاء الله,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Oh my God
9866,Retweeted ⚔️فـــــــؤاده⚔️️ (@USER تقترح تقديم مشروع قانون يضيف درجتين لطلبة الثانوية... URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Retweeted ⚔️Fouadah⚔️️ (@USER proposes submitting a draft law adding two grades to high school students... URL
9867,"حتى محل عصير القصب بقا فية كاميراات
تقولشي هنسرق الزعزوعه ونجرى",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Even the sugarcane juice shop has cameras. You tell me we'll steal the zazou'a and run away.
9868,"@USER الله ياخذ العين 
مايد مب خاين مثل هذاك عسب يسير العين",OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER May Allah take the evil eye. Maid is not a traitor like that, so he can be the one who causes the evil eye."
9869,"اعطوني وصفة تساعد على تحمل كل هذا 
#SiyahBeyazAşk #AsFer
#FerhatAslan #AslıÇinarAslan
#BirceAkalay #İbrahimÇelikkol
#Asli #Ferhat #AsFerTakip URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Give me a recipe that will help me endure all this.
#SiyahBeyazAşk #AsFer
#FerhatAslan #AslıÇinarAslan
#BirceAkalay #İbrahimÇelikkol
#Asli #Ferhat #AsFerTakip URL"
9870,@USER انقلع يا خروف ابل  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Go away you sheep Apple URL
9871,@USER المشكله اتحادي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER The problem is federal
9872,@USER مظفر تبع سيريناي اللي طلعت تنفي اخباره  و هو منتج فيلم جيم و فيلم الجزمة,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Muzaffar is Serenay's follower who denied the news about him. He is the producer of the movie Jim and the movie The Boot.
9873,@USER ياشقول قولي شنو هذا لا اتفشليني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Yashqoul tell me what this is, don't embarrass me"
9874,@USER لا بوسه لا كوسة  نبي عقلي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER No kiss, no zucchini, we need your mind"
9875,"أستغفر الله العظيم 
شعب حافظ مش فاهم",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,I seek forgiveness from God Almighty. The people of Hafez do not understand.
9876,#بايع_الكليجا وعيبااااه بس شذا التخلف الي فيكم‍♀️,OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al_Klijah What a shame, but what a backward person you are♀️"
9877,@USER دخيل الله اخذ ليه مليون بس وشهالأمانة دي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER For God's sake, why did he only take a million? What kind of trust is this?"
9878,سيارتي وايد انظيفه ماشاءالله,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"My car is very clean, thank God"
9879,الأصيل يبقى اصيل مهما طال الزمن وظروفه URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,The authentic remains authentic no matter how long the time and circumstances. URL
9880,@USER عريض,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Wide
9881,نفسي تغير تسريحه شعرها @USER,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,I want to change her hairstyle @USER
9882,@USER قطططططعاااا جعل الشوزن تثور في وجها بلا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Cats, it made the shotgun fly in her face"
9883,"البعض يقول بأنك لا تستطيع العيش بدون حُب ،
 أعتقد بأن الهياجة و السفر أكثر أهمية من كُل ذلك الهُراء..
 #بعثرة_صباحة",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Some say you can't live without love, but I think that excitement and travel are more important than all that nonsense. #Scattered_Morning"
9884,"@USER إيه صح ممكن يبي منه واسطة
أو شيء بصالحه بس صراحة
عالم مقرف وقذر",OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Yes, it's true. He might need a connection or something in his favor, but honestly, it's a disgusting and dirty world."
9885,"الكذب لايخفي الحقيقة بل يؤجلها 
نفس حنك المكياج يعني  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Lying doesn't hide the truth, it postpones it. 
The same makeup trick means URL"
9886,@USER تخدير,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Anesthesia
9887,@USER خخخخ انت مالك ياعم,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Haha, what's wrong with you?"
9888,مستغرب كيف في ناس شبحت له  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,I wonder how some people ghosted him the URL
9889,@USER متشبهوش بحد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Don't be like anyone
9890,عشان تقعدي تلعبي بليل كويس  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,So you can play well at night URL
9891,@USER أخييييه كيف كريهين الشباب اللي كذاك ..مقرفييين,OFF,HS6,NOT_VLG,NOT_VIO,"@USER Brother, how they hate young people like that...disgusting"
9892,لا لا انفلونزا لا حرام,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"No, no, flu, no, it's forbidden"
9893,@USER يالله على محاضراتك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I love your lectures
9894,@USER غيرك يتزهب من خمس فجر,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Others go out at five in the morning
9895,@USER المشكله متكمم بعد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER The problem is still ongoing
9896,بالله عليكم ذا رقص ؟ بالله اص كفايه ترفيع للفشله حقينكم  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,"For God's sake, is this dancing? For God's sake, enough promotion for your losers. URL"
9897,@USER ايوالله,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I swear
9898,@USER اطقع بشاربك ي ابويمن,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER, you have a moustache, Abu Yemen"
9899,@USER ليه كده ده نيمار جوهره مواهب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Why is this? Neymar is a gem of talent.
9900,مو معقوله صراخ بنات ال Pyp وصوتهم العاااالي يا ان هذا شعور كل سينيور او هم صدق مزعجات,OFF,HS6,NOT_VLG,NOT_VIO,It is not reasonable that Pyp girls scream and make very loud noises. Either this is how every senior feels or they are really annoying.
9901,@USER وانا اختكم هنا يويلكم اذ غزلتو البنات,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER I am your sister here, woe to you if you flirt with girls"
9902,لاعاد يسخفهمم  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,URL doesn't make fun of them anymore
9903,@USER هالله الله  ههههههههههههههههههههههههههههههههههههههههههههه.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Hallelujah Hallelujah hahahahahahahahahahahahahahahahahahahahaha.
9904,"1802026 | تحديث انستقرام سيويونق :
مونق مونق_
-B. URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"1802026 | Seoyoung's Instagram Update:
MongMong_
-B. URL"
9905,"قالت لزوجها من تحب؟
قال لها:أمی
قالت له:ثم من؟
قال لها:أبی
قالت له:ثم من؟
قال لها أخوتی
قالت:وانا؟
فقال:سألتينى عمن أحب و لم تسألينى عمن أعشق!
ابتسمت وقالت:من تعشق؟
قال لها:نادى الاهلي
فطلبت الطلاق و هي تردد روح إلهی تتوكس لا فالح في حب ولا رومانسية ي ابو 3 دوري و 0 آسيا",OFF,NOT_HS,NOT_VLG,NOT_VIO,"She asked her husband, ""Who do you love?"" He said to her, ""My mother."" She asked him, ""Then who?"" He said to her, ""My father."" She said, ""Then who?"" He said to her, ""My brothers."" She said, ""And me?"" He said, ""You asked me who I love, but you didn't ask me who I adore!"" She smiled and said, ""Who do you adore?"" He said to her, ""Al-Ahly Club."" She asked for a divorce while repeating, ""My God, you are doomed. There is no success in love or romance, O Abu 3 Douri and 0 Asia."""
9906,احمد لا تسوي رت مو سعودي انت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Ahmed, don't act like you're not Saudi"
9907,الناس دي  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,These people URL
9908,"@USER صِحً لّسآنگٍ، 

زُمٌآن آلّمٌجُآمٌلّـٍة وآلّتٍسلّيِـٍة وآلّمٌصِآلّحً",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Good evening, the time of compliments, entertainment, and reconciliation."
9909,@USER اشكر مشاركتك و عفوا  و شكرا &lt;&lt; هيك تنكتب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Thank you for your participation. You are welcome and thank you. << This is how it is written.
9910,الدكتور الي يشرح لحد اخر دقيقة☠️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,The doctor who explains until the last minute☠️
9911,@USER اشربي مويه كثير,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Drink a lot of water
9912,@USER الله يديك الصحه يا مبارك رفض وجود قاعده عسكرية ف مصر ودا الفرق يين الرجل العسكري والرجل أبو ليه لو كان عندنا قاعده عسكرية كان زماننا سبايا,OFF,HS1,NOT_VLG,NOT_VIO,"@USER May God give you health, Mubarak. He refused to have a military base in Egypt. This is the difference between a military man and a man like him. If we had a military base, we would have been captives by then."
9913,اه ليت شذا معي بالجامعه مو طبيعي كيف وجهها يفتح نفسي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Oh, if only Shaza was with me at university. It's not normal how her face makes me smile."
9914,@USER ما اكلت اللحم العادي اكل ضب انا عيني تاكل قبل والشكل يسد النفس الله يديم النعمه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER I didn’t eat regular meat, I ate monitor lizards. My eyes ate before and the look is breathtaking. May God perpetuate the blessing."
9915,#سوار_شعيب @USER  أصلاً من بعد سالفة تغريداته المسيئة للسعودية وهو طايح من عيني هو وبرنامجه,OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Suwar_Shuaib @USER After his tweets insulting Saudi Arabia, he and his program have fallen out of my sight."
9916,"الحاجه الوحيده اللي تستاهل كلمه انا اضيع من بعدك هي امي ولما قالو ايه اكتر حاجه بتتمنيها 
. قولتلهم تعيش امى لحد ما انا اموت ️",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"The only thing that deserves the phrase ""I would be lost without you"" is my mother. When they asked me what I wish for the most, I told them, ""May my mother live until I die."""
9917,@USER كذابه انا مايهزني احد,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Liar, no one can shake me"
9918,@USER لاحول ولا قوة الا بالله العلي العظيم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER There is no power or strength except with God, the Most High, the Almighty."
9919,@USER وجهش الأفضل حبيبتي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Your face is the best, my love"
9920,اختبار الفيزياء كان عبارة عن ‘’’’ على الورق مو اسأله,OFF,NOT_HS,NOT_VLG,NOT_VIO,"The physics test was a '''' on paper, not questions."
9921,يابنات نفسي كل لليله وقت نومتكم بوسطمالت عليكم اوووم شباصه بس خايسه في الفراش نوم كشش من زين فسصصصطينكمبمزح بحبكم يابنات URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Girls, I wish every night when you sleep, I'm in the middle of nowhere, oh my God, I'm bored but I'm tired in bed, I sleep a lot, I'm good, I'm joking, I love you girls, URL"
9922,"@USER كيف تتفق والهلال ما طلب !  

والقرار جاي من الاتحاد السعودي 
 
كله من الحمدين ! 

عقليتك عقليت ورع انت رئيس هيئة الرياضه يعني محسوب كلامك",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER How do you agree when Al Hilal didn't ask for it!

And the decision came from the Saudi Federation.

It's all from Al-Hamdein!

Your mentality is that of a pious man. You're the head of the General Sports Authority, so your words are taken into account."
9923,اكمل 8 ساعات نوم  بس  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Complete 8 hours of sleep with just URL
9924,ما الي خلق ع الشغل,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,I am not created for work
9925,@USER بساعدك ي  دبه,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER I will help you, bear"
9926,"@USER إبراز الشيء اللي ماله لزمه يبرز امام الناس 
دليل كافي للنقص",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Showing off something that is not necessary to people is sufficient evidence of deficiency.
9927,@USER اوكى ادري انك ما تقدر تعيش بدوني يا سليم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Okay, I know you can't live without me, Salim."
9928,@USER وبالجلنط يا المريسل,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER And with a slap, O sender"
