ID,Text,Offensive,HateSpeech,Vulgarity,Violence,translated_tweet
7766,"#حياتك23
والله مادري ليش اتابع المطبخ احسس تجيني الحمووووضه ودي اكسرالتيفي وادخل لهم",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"#YourLife23
I swear I don't know why I keep watching the kitchen. I feel like I'm getting heartburn. I want to break the fast and go to them."
7767,"RT @USER #افضل_نادي_عربي
#حقائق
من مؤسس نادي الاهلي السعودي 
عمر شمس #حقيقة نادي السليق 
حقيقة الطحالب URL",OFF,HS3,NOT_VLG,NOT_VIO,"RT @USER #Best_Arab_Club
#Facts
From the founder of the Saudi Al-Ahly Club
Omar Shams #The_Truth_About_Al-Sulaiq_Club
The_Truth_About_Algae URL"
7768,"RT @USER *

اكبر غلطه ممكن تسويها بحياتك انك توضح لاحد قد ايش هو يعني لك ويشوف نفسهه عليككك.

اي والله",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER *

The biggest mistake you can make in your life is to make someone understand how much they mean to you and then see themselves as inferior to you.

Yes, by God."
7769,RT @USER ٦٠% من الشعب اللبناني بيأرغل في ٢٥% بيشتروا معسل يعني ٣٥% الباقي عايش على عبارة  اعطيني سحبة,OFF,HS1,NOT_VLG,NOT_VIO,"RT @USER 60% of the Lebanese people smoke, 25% buy mu'assel, meaning the remaining 35% live on the phrase ""give me a drag."""
7770,@USER في خيار ثالث فسخ النكاح بدلاً من الخلع يعني مهر مافيه والأ كل همكم تلهطون فلوس  URL,OFF,HS6,NOT_VLG,NOT_VIO,"@USER There is a third option, annulment of the marriage instead of Khula, meaning there is no dowry and all you care about is wasting money. URL"
7771,"RT @USER 
.
واحد تهاوش مع زوجته 
قال لها : ما راح اشبهك بالحمار اخاف يزعل !
قالت له : كل شي الا زعلك عاد 
.
^ حسبي الله على ابليسك…",OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER
.
A man had a fight with his wife.
He told her: ""I won't compare you to a donkey, I'm afraid he'll get upset!""
She told him: ""Anything except your upsetting.""

^ May God punish your devil..."
7772,ثقة عمياء مش بمحلها وووععع .,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Blind trust is misplaced.
7773,RT @USER الان خلو رياض الاطفال اجباري بعدها فكرو بعمر الثلاث سنوات وزارة الفشل والله,OFF,HS1,NOT_VLG,NOT_VIO,"RT @USER Now make kindergarten mandatory, then think about the age of three years. The Ministry of Failure, I swear."
7774,بنات تكفون استنعوا والله ماعاد اتحمل حركاتكم,OFF,NOT_HS,NOT_VLG,NOT_VIO,"Girls, please calm down. I can't stand your actions anymore."
7775,"@USER هههههههههههههه أنت شرير وشركة الكهرباء شريرة أكتر منك 

أنه مجتمع من الأشرار  #الكهرباء #انا_مش_حتجوز_علشان",OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Hahahahaha you are evil and the electricity company is more evil than you.

It is a society of evil people. #Electricity #I_will_not_get_married_because"
7776,كلمة للناس الي زعّلتهم?؟. — في داهيه URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,A word for the people you upset??. — In Dahia URL
7777,"RT @USER لا تطعن القلب وتروح.........
اطعن 
لكن حط عينك بعيني",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER Don't stab the heart and leave... Stab but keep your eyes on me
7778,و ناس زين ☺ URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,And good people ☺ URL
7779,RT @USER ديوث مع خالته اخت امه URL,OFF,NOT_HS,VLG,NOT_VIO,"RT @USER A cuckold with his aunt, his mother's sister URL"
7780,RT @USER اي والله يقولونه مدري عادتحزموا وبس,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Yes, by God, they say it. I don’t know. They just pack up and that’s it."
7781,"انا مش قصير فزعة
أنا طوييييييل واهبل

#رساله_السيسي_بالزي_العسكري",OFF,NOT_HS,NOT_VLG,NOT_VIO,"I'm not short, I'm scared.

I'm tall and stupid.

#Sisi's_message_in_military_uniform"
7782,@USER اهدا من كذا ي محور الكون انت ..انت ما تدري عن ماضي اللي حتتزوجها يمكن تكون من هالنوعياات وانا متوقعه انها منهم عاد نشوف وقتها ايش حتسوي ي هتلر زمانك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Calm down, you are the center of the universe. You don’t know about the past of the one you’re going to marry. She might be one of these types, and I expect she’s one of them. Then we’ll see what you’ll do, you Hitler of your time."
7783,@USER انبطاح بشكل مقرف له,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER disgustingly prostrate to him
7784,"RT @USER بعض الناس يكتب انا لما آحب.
احب من قلبي مايهمني المظهر؛
        
      ^والله ذكرتني 
       بكذبه حليت الواجب بس…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Some people write that when I love, I love from the bottom of my heart. I don't care about appearances. ^By God, you reminded me of a lie. I did the homework, but..."
7785,#بايع_الكليجا إنسان عادي مدري ليش عطيتوه اكبر من حجمه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,#Baie_Al-Klijat is an ordinary person. I don't know why you gave him something bigger than his real size.
7786,انا بحكي لحد حاجه                             بعد ٣ ثواني ٣ ثواني حضرتك بندم اني حكيت وبضرب نفسي بالجزمه,OFF,NOT_HS,NOT_VLG,NOT_VIO,"I'm telling someone something, after 3 seconds, 3 seconds, I regret saying it and I'm hitting myself with my shoe"
7787,@USER والله ي بعدي..كلن يرى الناس بعين طبعه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER I swear to God, everyone sees people through the lens of their own character."
7788,"RT @USER حبيت جداا 
ونفسي ف صاحب زيه  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER I loved it so much
I wish I had someone like him URL"
7789,@USER صحيح كلاب وخواريف,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER True, dogs and sheep"
7790,@USER بسيبابا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Bsebaba
7791,RT @USER ما هو انا ي غبيه,OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER What am I, you idiot?"
7792,@USER هههههههههههههههههههههههههههه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA
7793,"RT @USER 
-آلقلۆب آلطيبهہَ مظلـوُمهہَ دآئما.. ، 

- لآنهَا آسّرعْ مـٓن يفَتّح الآبوُآب..ْ ، 

-وَآوُل من يتلقّى آلضّرَبآتْ....

#برب…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER
- Kind hearts are always wronged.. ،

- Because they are faster than those who open doors.. ،

- And the first to receive blows....

#Oh…"
7794,@USER عيل كثري من الكوكيز  هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Lots of cookies HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAH
7795,@USER نعال,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER slippers
7796,RT @USER مهما سوت وحاولت تكون لطيفه ما ابلعها احسها ثقيلة دم وطينه نفس شخصية سيلين  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER No matter how much she does and tries to be nice, I can't stand her. I feel she's heavy-handed and has the same personality as Celine. URL"
7797,@USER عقلك التالف يامتخلف واذا طلع من برشلونه اتمنى له الموت يعني !! في النهايه كورة قدم ومتعه ولاتنسى شنو سواً مع فريقك الفاشل ..،!,OFF,HS3,NOT_VLG,NOT_VIO,"@USER You have a corrupted mind, you retard. If he leaves Barcelona, ​​I wish him death, I mean!! In the end, it's football and fun. Don't forget what he did with your failed team...!"
7798,RT @USER وف كل مره بعاتب نفسي أكتر ومبتعلمش,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER Every time I blame myself more and I don't learn
7799,فضحتونا يا ممحونات تزوجو وفكونا شركم #بايع_الكليجا,OFF,HS6,NOT_VLG,NOT_VIO,"You have disgraced us, you erasers. Get married and get rid of your company. #Baie_Al_Klijah"
7800,@USER لا والله طب صحح لموكوس دة المعلومه  وخليه يحط كئبه كمان,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER No, by God. Correct this information for Mokos and have him put on a mask too."
7801,جو مكة الان رياح وغبار,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,The weather in Mecca now is windy and dusty
7802,يعني ماني عارفة هل قلة الأدب والوقاحة تعتبر من خفة الدم !,OFF,NOT_HS,NOT_VLG,NOT_VIO,"I mean, I don't know if rudeness and impudence are considered lightheartedness!"
7803,"RT @USER .
اليوم دفنت نملة  وهي حية  

انتبهو ل تصرفاتكم معي",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER .
Today I buried an ant alive.

Be careful how you deal with me."
7804,RT @USER #منة_عرفة صور بدون حجب على موقعنا  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER #Menna_Arafa Photos without blocking on our website URL
7805,لو انا من البلدية كل ما اشوف محتفل قاط چيس لفّيته فيه و سنّدته على الطوفة لين يطلعله كفيل,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"If I were from the municipality, whenever I saw a reveler, I would wrap him in a jeep and lean him on the roof until a sponsor came up for him."
7806,المصيبه انو شكلي فيها كان  af ، ياريت متزبطه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,The problem is that my appearance in it was AF. I hope it is fixed.
7807,@USER لالالا تكفه لاااااا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER No no no, stop it nooooo"
7808,"مستوعبين اني من ٧ الى الان وانا بالكلييه؟؟؟؟؟
وباقي لحتى ٣ 
ساعات ضاعت من حياتي كل يوم تسع ساعات تضيع من حياتي وانا بالكليه متى اعيش بالضبط زي الناس  واقلبها نوم ٩ ساعات  
كم يبقى لي!!!",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Do you realize that I've been in college since 7 until now?????
And I have 3 more hours left
Hours were wasted from my life Every day, 9 hours are wasted from my life while I'm in college. When exactly will I live like other people and turn it into 9 hours of sleep?
How much longer do I have!!!"
7809,@USER خليت فيه هدوا؟ ههههههههههه انت جيت بتكحلهاا وعميتها,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Did you leave them in there? Hahahahahaha. You came to apply kohl to her eyes and blinded her.
7810,@USER لعنه تلعنه ومن على شاكلته يطلع ضغوطه النفسيه على بنات ديرته,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Damn him and those like him who take out their psychological pressure on the girls of their country
7811,"@USER قلبي قلبي 
امين يارب العالمين",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER My heart, my heart
Amen, Lord of the worlds"
7812,@USER  انا برا نجران يا الهبلا,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER I'm outside Najran, you idiot"
7813,@USER شكلها متفشله من خشتها عشان كذا تشوف اي بنت اجنبيه حلوه خليك واثقه من نفسك شوي ي بقره,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER It seems she is embarrassed by her appearance, that's why she thinks any foreign girl is beautiful. Be a little more confident, you cow."
7814,@USER والله ياشهد ياغباري شكلك عامله مصيبه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER I swear to God, you must have caused a disaster."
7815,"""مكتب التعليم""
#ياملكنا_انصفنا_بند105_ظلمنا",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"""Education Office""
#Our_King_Bring_Justice_To_Us_Article_105_We_Were_Injusticated"
7816,@USER هههههاي يقلع ابليسك,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Hahahaha, may the devil get out of your mind"
7817,@USER انا اللى اقول كده بس,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I'm the only one who says this
7818,@USER كشخه!؟شكلج ما هيستي الدول,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Chic!? It seems you are not like this country
7819,@USER اللي راح يغثك شماعة حظ زيدان وإلخ,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER The one who will annoy you is Zidane's luck mantle and so on
7820,"بسرعه اسجدوا شكر  !!!!!

@USER 
@USER 
@USER URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Quickly prostrate in gratitude!!!!!

@USER
@USER
@USER URL"
7821,"RT @USER * يمكن ضحكتك بتقهر كتيير ناس 
            بس أكيد في ناس ضحكتك بتردلهن روحهن 
* يمكن في ناس عذبوكي ووجعوكي كتيير …",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER * Your laughter might make a lot of people angry
But there are definitely some people whose laughter will bring them back to life
* There might be people who have tormented you and hurt you a lot…"
7822, احساس صعب لما تيجى ع نفسك علشان مصلحة اللى ادامك .. لكن هو مش شايف غير انك ظالمه وبايعه ' .,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,It's a hard feeling when you come to yourself for the sake of the other person's interest... but he only sees that you are unjust and a traitor.
7823,@USER ويش شايف,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER What do you see?
7824,"@USER هههههههههههه
ياربي
هذا اللي يقول اليوم بعد صلاة الفجر انه طالع
يازيزو هانم هدي اعصابك ترى الله خلق خلقه مختلفين
يعني لازم تقتنع مستحيل اصير اسود وجه زيك 
تعقب يالذروق
اما لو انا في نفس حالتك كذا
الله لا يقوله
 
سبحان اللي فضحك
احفظ الدرسبعد الغداء بقولك شييجلطك URL",OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Hahahahaha
Oh my God
This is the one who said today after the dawn prayer that he went out
Yazizo Hanem, calm down. God created his creation differently.
I mean, you have to be convinced that it is impossible for me to be black-faced like you.
You follow me, you idiot.
But if I were in the same situation as you, then God would not say it.

Glory be to the One who exposed you.
Memorize the lesson. After lunch, I will tell you something that will shock you. URL"
7825,"+11111111
أقسم بالله كنت دخله اكتب حاجه شبه كدة  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"+11111111
I swear to God, I was typing something like this URL."
7826,@USER يقول : لعبوني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER says: They played with me
7827,جاحده النعمه بتاكل خرا  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,The ungrateful eats shit URL
7828,"RT @USER في ناس بتنحب من خفة دمها وشخصيتها الحلوة  عندكم أنا مثلاً  بفوت ع القلب #شعبطــة  
يلا اعترضو خلينا نخسر بعض",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Some people are loved for their sense of humor and sweet personality. For example, I'm the one who gets to the heart #Shabatah
Come on, object, so we don't lose each other"
7829,@USER انا من الي سحبو عليه اخر سيزن,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I am one of those who were withdrawn from the last season
7830,كل ماحاولت اسوي شي مفيد بحياتي يتدخل النوم واكنسل كل شي.☹️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Every time I try to do something useful in my life, sleep interferes and I cancel everything."
7831,كفوووو والله وليتك لاعنه خيرها بطريقك تنررررررفزززز URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,"Bravo, I swear to God I wish you would curse her, you're so annoying. URL"
7832,@USER ليش تقولوا لامحدود وهوا محدد 2 جيجابايت خلاص مسامح نهوه عني بشترك من جديد خدمة 5 ريال,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Why do you say unlimited when it is limited to 2 GB? I’m sorry, I’ll resubscribe to the 5 riyal service."
7833,@USER مثلي ياخي حقيقي تعبت منه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I'm really tired of him
7834,@USER حسبي الله ونعم الوكيل فيك يابن الكلب  الزي تحكى على أعظم جنود الله انتي لزام تتحكم يا معرص URL,OFF,NOT_HS,VLG,NOT_VIO,"@USER May God suffice me and He is the best disposer of affairs against you, you son of a dog. You are talking about the greatest soldiers of God. You must control yourself, you disgrace. URL"
7835,شوفوولي حل مع برنامج صراحه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Find me a solution with the Sarha program
7836,@USER الناسّ أذواق,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER People have different tastes
7837,اتمنى يخلونه يلعب مباراه مع هحر ويعتزل يفكنا من ازعاجه  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,I hope they let him play a match with Hahar and retire to save us from his annoyance. URL
7838,@USER جب عاد لاتدققين,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Don't be so scrutinizing
7839,@USER زين ينباس وينك انا بروحي يتايم مع شباب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Zain Yanbas where are you? I'm alone with the guys
7840,@USER هوا انا كل اما اشوفك يا بت يا اما حد عاوز يعزمك يا اما انتي عاوزه حد يعزمك,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Every time I see you, either someone wants to invite you or you want someone to invite you."
7841,"#صلاه_الجنازه_القادمه_انت
قمة الوقاحة أن يخرج شخص بهكذا هاشتاق فاهم العظه والعبره غلط فالرسول ما كان يستخدم هالعبارات البشعة لكي ينصحنا",OFF,NOT_HS,NOT_VLG,NOT_VIO,"#The_Next_Funeral_Prayer_Is_You
It is the height of impudence for someone to come out with such a hashtag. He understands the lesson and moral wrongly. The Messenger would not have used such ugly expressions to advise us."
7842,@USER عنصريين أنتم ي الطحالب,OFF,HS3,NOT_VLG,NOT_VIO,"@USER You are racists, you algae"
7843,"لو فضلت تبص  علي اللي #فاتک  
 
–عمرک ما هتوصل لحاجه في #حياتک",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"If you keep looking at what you missed, you will never achieve anything in your life."
7844,RT @USER الحبشي الخسيس حفيد ابرهه الحذر منه حاول يهكر حسابي  URL,OFF,HS1,NOT_VLG,NOT_VIO,"RT @USER The vile Abyssinian, the grandson of Abraha, beware of him. He tried to hack my account URL"
7845,"السعودية من الاحتضار الديني...!
الى حضارة الدعارة والعري....!
الجاز لأولى مرة في الاسواق السعودية
محجبات والجاز ؟
والتعليق لكم من ألتعصب الديني الى الانفتاح والانحدار الاخلاقي...!
هذه هي رؤية محمد بن سلمان ٢٠٣٠
 URL",OFF,HS1,NOT_VLG,NOT_VIO,"Saudi Arabia: From Religious Dying...!
To a Civilization of Prostitution and Nudity...!
Jazz for the First Time in Saudi Markets
Veiled Women and Jazz?
And the Commentary: From Religious Fanaticism to Openness and Moral Decline...!
This is Mohammed bin Salman's Vision 2030
URL"
7846,يا لطيف,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Oh my goodness
7847,@USER ايييه وربي ، يع،   عاد والله مدري على وش مفجوعين كذا،  صج شي يفشل,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Oh my God, oh my God, I really don’t know why you’re so upset. It’s really embarrassing."
7848,RT @USER يلا خذ ياشين السرج عالبقره  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Come on, take the saddle on the cow URL"
7849,"مستعد اتحمل أي عميل غثيث 
إلا السربوت المبتعث",OFF,NOT_HS,NOT_VLG,NOT_VIO,I'm willing to put up with any disgusting customer except the sent robot
7850,@USER مشافيح,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Mashafeeh
7851,"RT @USER #بايع_الكليجا
يع عليكم ي مخفات يارخيصات الله يخلف ع اهاليكم الوحده لاعاد تفكر لاباهلها ولابربها اهم شي تتبع غريزتها ا…",OFF,HS6,NOT_VLG,NOT_VIO,"RT @USER #Baie_Al_Klija
Shame on you, you cheap, silly girls. May God replace your families. A single woman should no longer think about her family or her Lord. The most important thing is to follow her instincts…"
7852,@USER بدينه الحين ؟ شنهو ذي وشنهو ذاك URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER What's your religion now? What's this and what's that URL?
7853,@USER ه ه ه ه ه ه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Ha ha ha ha
7854,@USER جب بس زق كلب ️ويييهعع كرييهه,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Just put that dog's tongue in it. It's disgusting.
7855,"@USER الحمدلله اعقل الناس 
ولا شفت العجب بالمتوسط اذكر بدت ظاهرة البويات و اللي تحب لها بنت
عاد تعال شوف وجهي وانا اتقرف منهم
تخاويني وتخاويني وكلهم مبزره",OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Thank God, people are more reasonable. I didn't see anything strange in the middle school. I remember the phenomenon of the ""boys"" and the one who loves a girl. Come and see my face, I'm disgusted by them. They both fear me, and they are all wasteful."
7856,ابغى الي قصة شعره وسوت فيه كذا وينها الكلبه وينها حسبي عليك مع هالصباح URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,I want the one who cut his hair and did this to him. Where is the dog? Where is she? I will have enough of you with this morning. URL
7857,RT @USER يالله محد يرفع ضغطي غير البنات الي أعمارهم ١٥ او ١٤ يتكلمون عن الحب و الفراق,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Oh God, no one raises my blood pressure except girls aged 15 or 14 talking about love and separation"
7858,"RT @USER ويقولون الاسبانيات مايعرفون يشبوون فحم بعد كله ظالمينه وبس 

تصويري واخراجي وتنفيذي وراح يغمن علي الحين  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER And they say Spanish women don't know how to buy coal, after all, it's just unfair 

Photography, direction, and execution, and I will be overwhelmed by the URL now"
7859,"RT @USER درينا ان اللبنانيين يسمون بياع الخبل عباته

خلي تياب الدار
حتى يجي اذار",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER We know that the Lebanese call the crazy seller his abaya.

Keep your clothes at home until March comes."
7860,URL الان بالضغط على  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,URL now by clicking on URL
7861,"@USER 
ايطالي ولا معزاية اختارو  دخيل معزايتك ما احلاها وقت ترعى بالتايم وتلملم اكلاتها ☘☘☘",OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER
Italian or goat, choose your goat, how beautiful it is when it grazes on time and gathers its food ☘☘☘"
7862,البت الكيوت  لما تروح تشترى لبن بعد اذنك ياعمو انا عايزة عصير بقر,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Cute girl, when you go to buy milk, excuse me, uncle, I want cow juice"
7863,@USER انا كان ربحنا فريق عربي الاهلي المصري ولاغيرو ماتفرقش معايا اللعبة ماهي الا ربحة وخسارة اما هوما الكلاب مخيرينهم كعبة كعبة رقدت بغصتي البارح,OFF,HS3,NOT_VLG,NOT_VIO,"@USER If we had won, Al-Ahly of Egypt or any other team, it wouldn’t matter to me. The game is nothing but a win and a loss. But they are dogs, they have a choice. I went to bed with my grief last night."
7864,حلفو باجر دوام,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,They swore that tomorrow would be their shift
7865,"RT @USER يقولون من زان شعرها زان يومها مادري من اللي قايلة بس اشهد انه صادق 

صباحكم ناس مواصلة وبتجيب العيد",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER They say who made her hair beard that day. I don’t know who she said, but I bear witness that he is telling the truth 

Good morning, people are continuing and bringing Eid"
7866,RT @USER عيني عينك التكييس,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER My eyes are your eyes
7867,@USER عادي ما وقفت الحياه عليه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER It's normal that life doesn't stop for him
7868,@USER فئه كريهه عندي كثيريينن منهم,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I hate a lot of them
7869,"RT @USER -لو سمحتي كنت عاوز رقم تليفونك
-عشان ايه ؟!
- عشان خاطري",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER - Excuse me, I want your phone number.
- Why?!
- For my sake"
7870,@USER حيييل صدمه مريت بيوم ياجمالها ومريت اليوم الي بعده صااااعقه شنو هالتخلف والله,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER I was really shocked one day, how beautiful it was, and the day after that I was shocked. What kind of backwardness is this?"
7871,"انت محدش بيحبك 
ومحدش مهتم بيك 
ومحدش عايزاك اصلا في حياته..
 انت قلقاسه",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"No one loves you, no one cares about you, and no one wants you in their life. You're anxious."
7872,@USER ياليت  يرجع  زمن  الطيبين  كان القناة الاولى  المذيعين رجال  بس  والحين  نساء,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER I wish the good old days would come back, when the first channel had only men as presenters, and now it's women."
7873,"#بايع_الكليجا
خلاص الله يهبلكم قنبلة نمت وصحيت ونمت وصحيت وذا ترند أنا انسحب من فريق البنات فشلتونا بين العربان لا أشوف وحده تقول تكفين اقعدي خلاص قررت الإنسحاب .",OFF,HS6,NOT_VLG,NOT_VIO,"#Baie_Al_Klija
Enough, may God make you crazy. I slept and woke up and slept and woke up. And this is the trend. I am withdrawing from the girls’ team. You have embarrassed us among the Arabs. I don’t see a single one saying, “Please sit down.” I have decided to withdraw."
7874,"RT @USER الهندي قاعد يثبت للمعزّب إن الخروف صار صديقه حتى ما يذبحه 
•
•
الهندي توالف مع الخروف  يقول هذا حقي انا URL",OFF,HS1,NOT_VLG,NOT_VIO,"RT @USER The Indian is proving to the host that the sheep has become his friend so he won't slaughter it.
•
•
The Indian got along with the sheep and said, ""This is mine."" URL"
7875,@USER راكبتني الهموم يالتيم ماتشوف ليي حل من هالمصايب ؟,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER I am so worried, orphan. Can't you find a solution for me from these troubles?"
7876,نتيجة اي اللى كمان يومين ملحقنااش ناخد نفسنا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"As a result, we haven't had time to catch our breath in two days."
7877,RT @USER والله يانتم اشغلتونا ببايع الكليجا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER By God, you have kept us busy with the Klija seller"
7878,خطه تدمير نادى الزمالك تسير بنجاح,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,The plan to destroy Zamalek Club is proceeding successfully
7879,لاتوصل ولاتسال كلن على همه سرا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Don't reach out and don't ask, everyone has their own secrets to tell him"
7880,من قو الضحك ماصار يطلع صوت والله من النذاله الي فيك  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,"You're laughing so hard that you can't make a sound anymore. I swear, it's because of the meanness in you. URL"
7881,@USER صباحك ورد وجوري بلاش,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Good morning, roses and free flowers"
7882,وش شعورك ياخروفه وهو ساحب عليك ويغطي وجهه عنك تركتي رضى ربك وتربية ابوك ورا ظهرك عشان شهوتك  #بايع_الكليجا,OFF,HS6,NOT_VLG,NOT_VIO,"How do you feel, you sheep, when he pulls you and covers his face from you? You left your Lord’s satisfaction and your father’s upbringing behind your back for the sake of your lust. #Baie_Al-Klijah"
